customer_id,intervention_date,intervention_type,savings_amount,confidence_score
CUST001029,2025-08-10,Optimized Plan,25,0.9784852095367387
CUST001029,2025-09-07,Optimized Plan,25,0.9753741312515922
CUST000170,2025-06-21,Prevented Overage,35,0.7956017742608674
CUST000170,2025-08-15,Prevented Overage,35,0.9329222724237479
CUST004879,2025-07-18,Prevented Payment Failure,10,0.9785785823222249
CUST004879,2025-07-02,Optimized Plan,25,0.8664713495317846
CUST000532,2025-08-27,Prevented Payment Failure,10,0.9263228879193776
CUST000532,2025-08-19,Prevented Overage,35,0.8402118494082242
CUST000532,2025-09-17,Prevented Overage,35,0.7748463733796962
CUST001187,2025-08-10,Prevented Overage,35,0.8563209608127363
CUST003987,2025-08-22,Optimized Plan,25,0.7843576481728814
CUST003961,2025-07-02,Prevented Payment Failure,10,0.937956638741307
CUST003961,2025-07-16,Caught Billing Error,20,0.8438444382697343
CUST003961,2025-07-06,Roaming Alert,45,0.8643639891431667
CUST002384,2025-09-03,Prevented Overage,35,0.7824341727653519
CUST002384,2025-07-03,Caught Billing Error,20,0.979382129132282
CUST002384,2025-08-16,Optimized Plan,25,0.8546255751163698
CUST003368,2025-06-24,Optimized Plan,25,0.9699781475053169
CUST003944,2025-07-28,Prevented Payment Failure,10,0.787441118590068
CUST003944,2025-08-07,Roaming Alert,45,0.8521490524918772
CUST003944,2025-07-01,Optimized Plan,25,0.9557418120000511
CUST000099,2025-07-12,Roaming Alert,45,0.8042290566279553
CUST000099,2025-08-18,Prevented Overage,35,0.9606363526755013
CUST000099,2025-07-26,Prevented Overage,35,0.9620228976430372
CUST004013,2025-08-05,Roaming Alert,45,0.9628406270733103
CUST002225,2025-09-14,Prevented Overage,35,0.9277481477241963
CUST002225,2025-07-08,Roaming Alert,45,0.7789019313920289
CUST001452,2025-06-20,Roaming Alert,45,0.8792245949199423
CUST001452,2025-08-03,Roaming Alert,45,0.9348632596130483
CUST001487,2025-07-02,Prevented Payment Failure,10,0.9611339454259723
CUST001487,2025-07-21,Prevented Overage,35,0.8155015867808834
CUST001457,2025-06-19,Caught Billing Error,20,0.8107726273918524
CUST001457,2025-09-05,Prevented Overage,35,0.9416900208499283
CUST004076,2025-07-10,Optimized Plan,25,0.8618531415821054
CUST004076,2025-07-18,Prevented Overage,35,0.8195445950515569
CUST004076,2025-07-30,Optimized Plan,25,0.9474580843467265
CUST003877,2025-07-04,Roaming Alert,45,0.7663545971736312
CUST003877,2025-09-11,Optimized Plan,25,0.9047830433864147
CUST004429,2025-07-03,Roaming Alert,45,0.7613472817931324
CUST000382,2025-08-14,Caught Billing Error,20,0.9526455057715065
CUST000382,2025-08-12,Optimized Plan,25,0.9166690905462019
CUST003299,2025-08-19,Optimized Plan,25,0.9641459637507797
CUST001724,2025-09-12,Optimized Plan,25,0.7937073893891647
CUST000209,2025-07-15,Optimized Plan,25,0.7924183496879413
CUST000209,2025-07-01,Caught Billing Error,20,0.9729895754298195
CUST000209,2025-09-03,Roaming Alert,45,0.7643715891195462
CUST000209,2025-06-24,Prevented Payment Failure,10,0.780614771891851
CUST000209,2025-09-12,Caught Billing Error,20,0.7641035679448396
CUST004923,2025-08-11,Optimized Plan,25,0.8530079484870657
CUST004906,2025-07-07,Prevented Overage,35,0.8149088829243556
CUST004906,2025-06-26,Prevented Payment Failure,10,0.7810888961097225
CUST004906,2025-07-26,Prevented Overage,35,0.8407061060890555
CUST001635,2025-07-04,Optimized Plan,25,0.9611442907922901
CUST001635,2025-08-25,Prevented Overage,35,0.8727675977256149
CUST003093,2025-07-06,Prevented Overage,35,0.795711372049991
CUST000005,2025-08-30,Caught Billing Error,20,0.9783698414615355
CUST004261,2025-08-29,Prevented Payment Failure,10,0.779203074586112
CUST004261,2025-09-04,Caught Billing Error,20,0.9442588745849206
CUST004261,2025-08-08,Optimized Plan,25,0.8301815816876479
CUST004313,2025-07-02,Caught Billing Error,20,0.9629988008039072
CUST004313,2025-09-08,Prevented Payment Failure,10,0.9071043252712115
CUST001259,2025-06-23,Prevented Payment Failure,10,0.8242802892881446
CUST001259,2025-07-05,Prevented Overage,35,0.8719972060294822
CUST001259,2025-06-27,Prevented Payment Failure,10,0.7961424554698169
CUST000130,2025-09-11,Optimized Plan,25,0.8692835925659165
CUST000130,2025-07-17,Optimized Plan,25,0.8738904022285715
CUST000130,2025-07-08,Prevented Payment Failure,10,0.8573360197502188
CUST004665,2025-08-25,Prevented Overage,35,0.7579739713086746
CUST002395,2025-07-24,Optimized Plan,25,0.8740674421004951
CUST003136,2025-08-10,Prevented Payment Failure,10,0.7618151786667294
CUST002117,2025-08-08,Roaming Alert,45,0.7761105602537282
CUST002117,2025-09-09,Prevented Payment Failure,10,0.9175604583439417
CUST000019,2025-08-06,Prevented Payment Failure,10,0.7519165192334912
CUST000152,2025-09-13,Prevented Overage,35,0.7584882753062994
CUST000152,2025-06-24,Caught Billing Error,20,0.7803208679961972
CUST000152,2025-09-17,Optimized Plan,25,0.8676756208692677
CUST000152,2025-07-23,Prevented Payment Failure,10,0.8344956716289744
CUST000622,2025-07-10,Prevented Payment Failure,10,0.9611734545323998
CUST004977,2025-08-29,Optimized Plan,25,0.9429312198120169
CUST004977,2025-08-05,Prevented Overage,35,0.8752615107852034
CUST004981,2025-08-15,Prevented Payment Failure,10,0.7926829022541643
CUST004981,2025-06-19,Roaming Alert,45,0.8741911191027611
CUST002567,2025-07-29,Roaming Alert,45,0.7696814479469322
CUST002567,2025-07-22,Caught Billing Error,20,0.8689464954123832
CUST002567,2025-07-16,Optimized Plan,25,0.89722526316531
CUST003308,2025-07-01,Caught Billing Error,20,0.7772170234401711
CUST000169,2025-09-02,Roaming Alert,45,0.813008707310073
CUST001295,2025-06-25,Prevented Overage,35,0.9077346366364508
CUST001295,2025-09-17,Prevented Overage,35,0.9366308764088899
CUST001295,2025-09-01,Prevented Payment Failure,10,0.8745649326755666
CUST001295,2025-08-06,Prevented Payment Failure,10,0.9037557234009728
CUST002015,2025-09-06,Caught Billing Error,20,0.8672562318737619
CUST000040,2025-09-07,Optimized Plan,25,0.8961472685728222
CUST000051,2025-07-13,Optimized Plan,25,0.859767543321941
CUST000051,2025-07-17,Optimized Plan,25,0.7985001429636032
CUST002679,2025-06-21,Optimized Plan,25,0.8807658814778552
CUST000268,2025-07-30,Optimized Plan,25,0.9098629797715694
CUST000268,2025-08-03,Roaming Alert,45,0.8646138823241927
CUST002625,2025-07-18,Prevented Payment Failure,10,0.7733083265530877
CUST002625,2025-07-20,Roaming Alert,45,0.774013852989301
CUST003795,2025-09-09,Optimized Plan,25,0.8594956733263097
CUST003795,2025-09-16,Optimized Plan,25,0.8848645379091613
CUST003795,2025-07-21,Roaming Alert,45,0.9297091147024185
CUST001615,2025-08-18,Prevented Overage,35,0.8653392775915563
CUST001615,2025-07-17,Prevented Payment Failure,10,0.8385885926359333
CUST001615,2025-08-09,Caught Billing Error,20,0.9352421995741315
CUST001604,2025-08-19,Optimized Plan,25,0.8568540530349128
CUST001604,2025-06-19,Roaming Alert,45,0.7673062620055862
CUST001604,2025-08-05,Caught Billing Error,20,0.8350870157708414
CUST002877,2025-08-27,Prevented Overage,35,0.7505087000411004
CUST002877,2025-07-11,Prevented Overage,35,0.7656240415666252
CUST003794,2025-07-16,Optimized Plan,25,0.8397921418910846
CUST000195,2025-07-08,Roaming Alert,45,0.7505444691958837
CUST000195,2025-09-11,Caught Billing Error,20,0.9055802186392248
CUST000195,2025-08-20,Caught Billing Error,20,0.8491726318513975
CUST004930,2025-09-17,Prevented Payment Failure,10,0.9140986184449866
CUST004930,2025-07-28,Prevented Overage,35,0.77813934213714675
CUST004930,2025-06-28,Caught Billing Error,20,0.825392169537954
CUST004930,2025-07-17,Prevented Payment Failure,10,0.9214232890796847
CUST003076,2025-07-09,Prevented Overage,35,0.9034392019524239
CUST002524,2025-08-06,Optimized Plan,25,0.9695306429243646
CUST000359,2025-09-07,Prevented Overage,35,0.802479429449886
CUST000359,2025-07-06,Roaming Alert,45,0.7625474613485858
CUST002042,2025-06-25,Optimized Plan,25,0.8240588836581446
CUST000631,2025-08-19,Optimized Plan,25,0.8267097312235273
CUST000631,2025-09-11,Roaming Alert,45,0.9075629065651446
CUST002998,2025-07-08,Optimized Plan,25,0.9627588990703225
CUST002998,2025-08-18,Roaming Alert,45,0.8456636991607956
CUST003158,2025-09-11,Optimized Plan,25,0.9070092336041853
CUST000748,2025-09-04,Optimized Plan,25,0.7584290076303296
CUST000748,2025-08-28,Prevented Payment Failure,10,0.8554555003158748
CUST004444,2025-07-04,Caught Billing Error,20,0.9660251708631403
CUST004444,2025-08-21,Prevented Payment Failure,10,0.9196973561518825
CUST004444,2025-08-04,Caught Billing Error,20,0.8387846403988078
CUST004444,2025-07-01,Caught Billing Error,20,0.8980957786669023
CUST003717,2025-07-20,Caught Billing Error,20,0.7808642321126535
CUST002417,2025-07-14,Optimized Plan,25,0.8925322237843647
CUST002417,2025-08-15,Roaming Alert,45,0.7785203112009913
CUST002417,2025-07-08,Prevented Overage,35,0.7968363814102486
CUST003950,2025-07-19,Prevented Overage,35,0.7897930766036734
CUST003950,2025-09-11,Prevented Overage,35,0.7980778703512624
CUST003889,2025-07-31,Prevented Payment Failure,10,0.8144864395912736
CUST003889,2025-09-06,Prevented Payment Failure,10,0.8915718128881417
CUST003367,2025-07-05,Optimized Plan,25,0.7860556563711725
CUST003367,2025-07-24,Roaming Alert,45,0.7746772904437966
CUST002946,2025-08-20,Optimized Plan,25,0.9769575617345981
CUST002946,2025-07-29,Caught Billing Error,20,0.8224274481413886
CUST004529,2025-08-05,Optimized Plan,25,0.9022876085131429
CUST004529,2025-08-05,Optimized Plan,25,0.8999380099051631
CUST004529,2025-08-23,Prevented Overage,35,0.8040061142970808
CUST002005,2025-07-25,Prevented Payment Failure,10,0.8115500745456665
CUST002005,2025-08-01,Prevented Payment Failure,10,0.8415139481751248
CUST002005,2025-07-21,Optimized Plan,25,0.8991965211019851
CUST002005,2025-06-27,Optimized Plan,25,0.9370497732167132
CUST001360,2025-08-24,Caught Billing Error,20,0.8699184612324461
CUST001360,2025-08-09,Roaming Alert,45,0.8670604438334704
CUST004736,2025-07-02,Prevented Overage,35,0.7937721673073247
CUST001974,2025-08-13,Caught Billing Error,20,0.8389532997459173
CUST001974,2025-09-01,Prevented Payment Failure,10,0.909200843393337
CUST001974,2025-08-13,Caught Billing Error,20,0.9498047023033723
CUST001974,2025-08-01,Roaming Alert,45,0.7635345366504044
CUST001974,2025-07-11,Roaming Alert,45,0.7723585476819426
CUST000828,2025-07-16,Caught Billing Error,20,0.9562892772164195
CUST000511,2025-07-03,Caught Billing Error,20,0.8142428143462166
CUST000511,2025-08-23,Caught Billing Error,20,0.9708741153380833
CUST000922,2025-09-09,Prevented Overage,35,0.8923506739502772
CUST001667,2025-08-26,Prevented Payment Failure,10,0.900321568697691
CUST001667,2025-07-28,Prevented Payment Failure,10,0.8555994192394428
CUST001080,2025-08-13,Roaming Alert,45,0.9790200529317371
CUST004188,2025-09-11,Prevented Payment Failure,10,0.7890534525550902
CUST004188,2025-09-06,Roaming Alert,45,0.8240495681320317
CUST002846,2025-07-11,Prevented Payment Failure,10,0.7905174468504265
CUST002846,2025-07-18,Prevented Payment Failure,10,0.8658123957994394
CUST002660,2025-07-15,Optimized Plan,25,0.9642153716390021
CUST002660,2025-07-04,Roaming Alert,45,0.8137217386579141
CUST000508,2025-07-31,Roaming Alert,45,0.8285784802446142
CUST001019,2025-07-17,Optimized Plan,25,0.9026732596522197
CUST003276,2025-09-01,Caught Billing Error,20,0.816451741848141
CUST000396,2025-08-21,Prevented Payment Failure,10,0.8944950215658173
CUST000396,2025-08-18,Optimized Plan,25,0.9215081734349951
CUST000116,2025-08-25,Roaming Alert,45,0.8163124490925111
CUST000116,2025-07-04,Prevented Payment Failure,10,0.8675895352032967
CUST000116,2025-09-03,Roaming Alert,45,0.784000625477638
CUST000742,2025-07-15,Prevented Payment Failure,10,0.8543531097937376
CUST000742,2025-06-30,Prevented Overage,35,0.8067991084069945
CUST000742,2025-07-09,Prevented Payment Failure,10,0.8852875502221286
CUST000742,2025-07-28,Caught Billing Error,20,0.8200214073713868
CUST003454,2025-07-11,Optimized Plan,25,0.8698041795473546
CUST003454,2025-08-28,Prevented Payment Failure,10,0.9154652085783891
CUST003454,2025-06-24,Prevented Payment Failure,10,0.8064920598175377
CUST000436,2025-08-30,Prevented Overage,35,0.8117026121355593
CUST000448,2025-08-16,Caught Billing Error,20,0.8224300093273632
CUST000448,2025-09-01,Roaming Alert,45,0.7967432285589165
CUST000448,2025-08-01,Caught Billing Error,20,0.978750694480259
CUST000448,2025-06-22,Roaming Alert,45,0.9007367891725152
CUST003637,2025-08-17,Prevented Payment Failure,10,0.8609955020016059
CUST003637,2025-07-21,Caught Billing Error,20,0.8041071860631928
CUST003766,2025-06-24,Optimized Plan,25,0.750745421431493
CUST002045,2025-07-02,Caught Billing Error,20,0.8164355139527469
CUST000267,2025-08-30,Prevented Payment Failure,10,0.8706235112249852
CUST003962,2025-08-11,Optimized Plan,25,0.8192251855414361
CUST000016,2025-07-04,Prevented Payment Failure,10,0.9532390795112587
CUST000016,2025-07-13,Roaming Alert,45,0.7843251781375148
CUST003444,2025-07-08,Prevented Payment Failure,10,0.786554901492782
CUST004334,2025-07-30,Prevented Overage,35,0.8112678135582246
CUST002475,2025-07-21,Prevented Overage,35,0.8353859170502983
CUST001749,2025-08-20,Prevented Payment Failure,10,0.8937137903342954
CUST001633,2025-07-25,Roaming Alert,45,0.8485258986824192
CUST001633,2025-08-03,Optimized Plan,25,0.942196584364865
CUST001633,2025-06-21,Optimized Plan,25,0.8147777974558994
CUST003472,2025-06-29,Roaming Alert,45,0.9152332494826987
CUST001558,2025-07-02,Optimized Plan,25,0.8702581674465909
CUST000096,2025-08-07,Optimized Plan,25,0.967749929416459
CUST000096,2025-09-08,Prevented Payment Failure,10,0.801770788913127
CUST000442,2025-07-17,Prevented Payment Failure,10,0.7905982099170796
CUST000442,2025-08-21,Roaming Alert,45,0.962283454015851
CUST000442,2025-08-31,Prevented Payment Failure,10,0.8964351718057878
CUST000442,2025-09-16,Roaming Alert,45,0.8911721595958807
CUST001025,2025-07-12,Caught Billing Error,20,0.8280973716313019
CUST001025,2025-08-09,Prevented Payment Failure,10,0.9020245988061651
CUST004469,2025-08-30,Optimized Plan,25,0.780833787752781
CUST004469,2025-06-27,Optimized Plan,25,0.8916621151100844
CUST004469,2025-07-06,Caught Billing Error,20,0.8769946722476744
CUST003862,2025-08-31,Optimized Plan,25,0.9254201651574112
CUST001465,2025-07-15,Caught Billing Error,20,0.962462580022402
CUST001465,2025-09-03,Caught Billing Error,20,0.8775995868677273
CUST004491,2025-08-26,Optimized Plan,25,0.8198006921214983
CUST001569,2025-08-27,Caught Billing Error,20,0.969832436281722
CUST001569,2025-09-01,Roaming Alert,45,0.8705559512227774
CUST001569,2025-07-29,Prevented Overage,35,0.9000171538558789
CUST000784,2025-09-16,Prevented Overage,35,0.9128877376765012
CUST000784,2025-08-02,Prevented Overage,35,0.9588223327184096
CUST002186,2025-08-10,Prevented Payment Failure,10,0.8624663970991969
CUST002186,2025-08-08,Optimized Plan,25,0.7991808122349903
CUST004810,2025-09-17,Roaming Alert,45,0.8145317630562932
CUST004810,2025-07-06,Caught Billing Error,20,0.9361726196343079
CUST004810,2025-08-30,Roaming Alert,45,0.7787969863857143
CUST004810,2025-06-22,Prevented Overage,35,0.9173827388556673
CUST003543,2025-09-17,Caught Billing Error,20,0.7610782479145564
CUST003543,2025-06-22,Roaming Alert,45,0.8019474968756549
CUST003543,2025-09-06,Prevented Overage,35,0.7887421190249734
CUST002935,2025-09-12,Prevented Payment Failure,10,0.78994704304263
CUST002935,2025-08-23,Roaming Alert,45,0.8855189250223339
CUST000164,2025-08-05,Roaming Alert,45,0.7567416407749988
CUST000164,2025-07-25,Prevented Payment Failure,10,0.8622661092178896
CUST003442,2025-07-19,Prevented Overage,35,0.8134570834878833
CUST000408,2025-09-04,Optimized Plan,25,0.8726153969182633
CUST000408,2025-09-08,Caught Billing Error,20,0.8869688709499315
CUST004166,2025-09-06,Optimized Plan,25,0.9283502922556363
CUST003475,2025-07-08,Caught Billing Error,20,0.8597539619193413
CUST003475,2025-08-30,Caught Billing Error,20,0.9674902080115863
CUST000712,2025-09-06,Prevented Overage,35,0.8812695341184735
CUST000712,2025-07-14,Roaming Alert,45,0.8204156145220622
CUST001764,2025-08-29,Optimized Plan,25,0.8428886001510546
CUST001107,2025-08-09,Prevented Payment Failure,10,0.8728339023306034
CUST001107,2025-07-22,Roaming Alert,45,0.9557897026487626
CUST003365,2025-07-25,Optimized Plan,25,0.9244116546562873
CUST001827,2025-09-16,Prevented Overage,35,0.8222038420452736
CUST001827,2025-09-14,Prevented Overage,35,0.7982572286087088
CUST000112,2025-08-14,Caught Billing Error,20,0.7885463978163898
CUST003568,2025-06-26,Prevented Overage,35,0.8776368006155826
CUST004611,2025-06-28,Prevented Payment Failure,10,0.9589348071091808
CUST002985,2025-08-09,Prevented Overage,35,0.7844471784029156
CUST002985,2025-08-03,Prevented Overage,35,0.8888739079819061
CUST002985,2025-06-24,Caught Billing Error,20,0.9114950474048965
CUST002985,2025-09-02,Roaming Alert,45,0.9072536155255512
CUST004021,2025-08-10,Prevented Overage,35,0.9790117669245229
CUST002073,2025-07-16,Caught Billing Error,20,0.894407946919091
CUST002073,2025-07-30,Prevented Payment Failure,10,0.9416021545045078
CUST002073,2025-08-09,Caught Billing Error,20,0.9192769402079284
CUST002193,2025-07-09,Optimized Plan,25,0.938627135080751
CUST003292,2025-07-18,Caught Billing Error,20,0.8479662858392112
CUST002231,2025-07-16,Prevented Payment Failure,10,0.9275380196771584
CUST004798,2025-07-07,Caught Billing Error,20,0.8344387643225492
CUST004798,2025-09-09,Caught Billing Error,20,0.8127272928575985
CUST004798,2025-07-22,Prevented Overage,35,0.97188590942882
CUST001414,2025-08-10,Caught Billing Error,20,0.8550212125084363
CUST001414,2025-08-19,Optimized Plan,25,0.9320710832276381
CUST004343,2025-08-05,Optimized Plan,25,0.9470865041739307
CUST004343,2025-08-30,Caught Billing Error,20,0.8740642735385336
CUST003491,2025-09-02,Caught Billing Error,20,0.7506889378209598
CUST003491,2025-09-06,Caught Billing Error,20,0.9729099409515038
CUST003491,2025-06-26,Roaming Alert,45,0.9687411206518299
CUST003491,2025-08-31,Prevented Payment Failure,10,0.8966156931384467
CUST001023,2025-07-27,Roaming Alert,45,0.9021348014543764
CUST001023,2025-07-02,Prevented Overage,35,0.9625896374345757
CUST001023,2025-08-24,Prevented Overage,35,0.8694300959166139
CUST001023,2025-07-14,Roaming Alert,45,0.8748592975921928
CUST001023,2025-06-26,Roaming Alert,45,0.8889961318764835
CUST004536,2025-07-17,Prevented Overage,35,0.8298241040227003
CUST004536,2025-07-28,Optimized Plan,25,0.8649721436551772
CUST004536,2025-07-10,Prevented Overage,35,0.7863444093521684
CUST004536,2025-07-23,Optimized Plan,25,0.7550043818005361
CUST000654,2025-08-08,Caught Billing Error,20,0.9248690681089647
CUST001438,2025-06-22,Prevented Payment Failure,10,0.7591504261968658
CUST001438,2025-09-16,Optimized Plan,25,0.9682027447083965
CUST001438,2025-06-27,Roaming Alert,45,0.8978408645396121
CUST004658,2025-08-06,Caught Billing Error,20,0.9517954242252744
CUST004658,2025-08-20,Optimized Plan,25,0.7719591172691435
CUST004658,2025-07-01,Roaming Alert,45,0.9688037346792407
CUST000952,2025-07-26,Prevented Payment Failure,10,0.9531266361800954
CUST001830,2025-09-04,Caught Billing Error,20,0.9454014060087502
CUST001830,2025-09-12,Caught Billing Error,20,0.7664196605188772
CUST002201,2025-08-04,Prevented Payment Failure,10,0.7791887086606585
CUST002201,2025-08-30,Prevented Overage,35,0.8722498182114213
CUST004962,2025-08-04,Caught Billing Error,20,0.8468812361638993
CUST004962,2025-08-09,Prevented Payment Failure,10,0.7995667230430991
CUST004962,2025-08-31,Optimized Plan,25,0.7516740444791503
CUST000167,2025-09-11,Caught Billing Error,20,0.9608783221221529
CUST000167,2025-08-10,Prevented Payment Failure,10,0.9487803412810899
CUST000167,2025-08-22,Prevented Overage,35,0.8827809492591768
CUST000451,2025-08-12,Optimized Plan,25,0.8399275977141224
CUST000451,2025-08-31,Optimized Plan,25,0.8798237165482715
CUST003675,2025-09-03,Optimized Plan,25,0.8698475352791137
CUST003675,2025-06-19,Prevented Overage,35,0.9063388891355134
CUST003675,2025-07-19,Prevented Payment Failure,10,0.946130963745527
CUST002126,2025-08-08,Prevented Payment Failure,10,0.9306528235087171
CUST002126,2025-08-02,Prevented Payment Failure,10,0.8247668059682474
CUST002126,2025-09-12,Prevented Overage,35,0.8078958159312606
CUST002126,2025-09-11,Caught Billing Error,20,0.9725362239312381
CUST002277,2025-09-14,Prevented Payment Failure,10,0.7777011864446104
CUST000331,2025-08-13,Roaming Alert,45,0.9726234065368772
CUST000331,2025-07-21,Prevented Payment Failure,10,0.9170290019991808
CUST003599,2025-08-12,Caught Billing Error,20,0.8205793443880975
CUST003599,2025-08-18,Roaming Alert,45,0.8295005291514098
CUST003599,2025-07-08,Prevented Payment Failure,10,0.8408902619848959
CUST000658,2025-09-10,Prevented Payment Failure,10,0.9550168426241725
CUST004473,2025-07-02,Caught Billing Error,20,0.8924989074282348
CUST004473,2025-07-02,Optimized Plan,25,0.900232117883861
CUST003760,2025-08-24,Roaming Alert,45,0.9274025833467021
CUST003760,2025-08-03,Prevented Overage,35,0.8975336613482795
CUST003760,2025-07-15,Prevented Payment Failure,10,0.8719556998973712
CUST003760,2025-07-30,Caught Billing Error,20,0.7789424106827937
CUST002293,2025-07-02,Optimized Plan,25,0.977240745620802
CUST003189,2025-07-04,Optimized Plan,25,0.8796520507917739
CUST003189,2025-07-17,Roaming Alert,45,0.8232823093864136
CUST003189,2025-07-15,Prevented Overage,35,0.8908222719887271
CUST003189,2025-07-02,Prevented Overage,35,0.9189267635857686
CUST003189,2025-08-02,Roaming Alert,45,0.8101168077345937
CUST003211,2025-09-05,Caught Billing Error,20,0.8140812988160178
CUST003211,2025-08-09,Prevented Payment Failure,10,0.8943111747130752
CUST002503,2025-08-12,Roaming Alert,45,0.7652728166827001
CUST002503,2025-09-06,Optimized Plan,25,0.8918458593054674
CUST002503,2025-07-11,Roaming Alert,45,0.9772619820386171
CUST004316,2025-08-05,Caught Billing Error,20,0.9326263244310394
CUST001328,2025-08-10,Roaming Alert,45,0.8562646785005927
CUST001328,2025-07-16,Roaming Alert,45,0.9488899342506193
CUST004359,2025-07-23,Optimized Plan,25,0.9335050263348966
CUST002157,2025-07-27,Optimized Plan,25,0.8105765770585276
CUST002157,2025-09-01,Prevented Overage,35,0.842532555994112
CUST002157,2025-09-05,Prevented Overage,35,0.791988224349916
CUST001002,2025-08-24,Prevented Overage,35,0.812994842515327
CUST000644,2025-08-12,Optimized Plan,25,0.9173172989394516
CUST000644,2025-07-21,Prevented Overage,35,0.9250234985677526
CUST000644,2025-07-24,Roaming Alert,45,0.8847892794082872
CUST002257,2025-08-19,Roaming Alert,45,0.8278754305979237
CUST000697,2025-08-01,Prevented Payment Failure,10,0.7709477190277539
CUST000697,2025-07-05,Prevented Payment Failure,10,0.8459155638236553
CUST000697,2025-07-11,Optimized Plan,25,0.8789373401901684
CUST000387,2025-07-20,Prevented Overage,35,0.893675557563547
CUST000387,2025-07-30,Optimized Plan,25,0.9194134066463447
CUST002110,2025-07-21,Roaming Alert,45,0.7668231544923038
CUST003455,2025-08-29,Roaming Alert,45,0.7818246519519017
CUST000824,2025-08-29,Prevented Overage,35,0.8245583113352768
CUST000824,2025-07-07,Roaming Alert,45,0.9693742025876417
CUST000824,2025-07-16,Prevented Payment Failure,10,0.8841427553561516
CUST000996,2025-07-17,Optimized Plan,25,0.9724592759483494
CUST000996,2025-09-17,Optimized Plan,25,0.8557786082220263
CUST004005,2025-08-28,Optimized Plan,25,0.9241666352096944
CUST001248,2025-07-13,Prevented Payment Failure,10,0.7929446967272088
CUST000747,2025-08-26,Prevented Overage,35,0.7692804775666445
CUST001123,2025-07-26,Caught Billing Error,20,0.8040464683319442
CUST001123,2025-07-02,Optimized Plan,25,0.9420147690246813
CUST001337,2025-09-14,Optimized Plan,25,0.9347359940479509
CUST001337,2025-08-31,Roaming Alert,45,0.814083789314609
CUST004199,2025-07-13,Optimized Plan,25,0.8073420996475034
CUST004643,2025-07-24,Prevented Overage,35,0.8073881201329641
CUST004643,2025-08-03,Caught Billing Error,20,0.7872756091691554
CUST004075,2025-09-16,Roaming Alert,45,0.9255913363699801
CUST004075,2025-07-30,Optimized Plan,25,0.9208060993812978
CUST003500,2025-08-22,Optimized Plan,25,0.7978314944566227
CUST000265,2025-09-06,Caught Billing Error,20,0.8707921583089047
CUST001485,2025-08-06,Prevented Payment Failure,10,0.9467676589847542
CUST001485,2025-08-05,Roaming Alert,45,0.8943409380107187
CUST002749,2025-07-26,Prevented Payment Failure,10,0.8709178185206838
CUST003224,2025-08-22,Prevented Overage,35,0.9602538735256531
CUST003224,2025-07-13,Prevented Overage,35,0.8806281848112121
CUST003878,2025-09-09,Prevented Overage,35,0.844753935507033
CUST003878,2025-09-05,Roaming Alert,45,0.8029009630577638
CUST003878,2025-09-13,Optimized Plan,25,0.9204439657204785
CUST001539,2025-07-16,Optimized Plan,25,0.8447275442117825
CUST001539,2025-09-01,Prevented Payment Failure,10,0.9614886981993913
CUST001539,2025-07-03,Caught Billing Error,20,0.7770811182702891
CUST002907,2025-09-09,Prevented Payment Failure,10,0.7696430528629571
CUST002907,2025-07-28,Prevented Payment Failure,10,0.8086537067778409
CUST002572,2025-08-28,Prevented Payment Failure,10,0.9430521482531913
CUST002572,2025-09-10,Prevented Overage,35,0.8617731990781613
CUST000300,2025-07-18,Optimized Plan,25,0.8686326295067556
CUST002765,2025-09-05,Prevented Payment Failure,10,0.8539591537974774
CUST000453,2025-07-21,Optimized Plan,25,0.9304014383954927
CUST004659,2025-07-01,Prevented Payment Failure,10,0.8972571221296676
CUST004659,2025-08-27,Caught Billing Error,20,0.8785605084267445
CUST004659,2025-07-22,Roaming Alert,45,0.9738529462576844
CUST002344,2025-07-15,Caught Billing Error,20,0.8978563794563524
CUST002344,2025-08-23,Roaming Alert,45,0.8091046821628697
CUST002344,2025-08-12,Prevented Payment Failure,10,0.8183396725868807
CUST002344,2025-09-04,Prevented Overage,35,0.7744092922960408
CUST004815,2025-06-29,Prevented Overage,35,0.9140092554013245
CUST003745,2025-07-28,Prevented Payment Failure,10,0.8942291871481575
CUST003298,2025-07-09,Caught Billing Error,20,0.9765121692605316
CUST003298,2025-09-03,Optimized Plan,25,0.9340794816543349
CUST003298,2025-08-19,Prevented Overage,35,0.9316646707756445
CUST004077,2025-08-19,Optimized Plan,25,0.7892172519303858
CUST004077,2025-06-27,Caught Billing Error,20,0.9309477544063702
CUST000935,2025-09-09,Caught Billing Error,20,0.8011261247959919
CUST000935,2025-08-02,Optimized Plan,25,0.7862778798327781
CUST000935,2025-09-12,Roaming Alert,45,0.8404548651352525
CUST001012,2025-09-15,Caught Billing Error,20,0.7894570298539475
CUST001012,2025-07-12,Prevented Payment Failure,10,0.8849372379016132
CUST003082,2025-06-22,Caught Billing Error,20,0.8026123418658971
CUST003186,2025-07-25,Optimized Plan,25,0.9188715952425264
CUST003186,2025-09-10,Optimized Plan,25,0.8609687482728623
CUST000192,2025-08-27,Roaming Alert,45,0.9766066063195467
CUST004388,2025-08-21,Optimized Plan,25,0.8705341652641073
CUST004388,2025-08-22,Optimized Plan,25,0.8315918890759348
CUST002031,2025-08-03,Optimized Plan,25,0.8584765437594615
CUST002031,2025-08-27,Caught Billing Error,20,0.9597759110899642
