customer_id,age,plan_type,monthly_bill,signup_date,customer_segment,has_autopay,satisfaction_score,total_lifetime_value
CUST000543,25,Basic,29.859214627649635,2022-03-05,Budget Conscious,FALSE,5,1318.8226783648133
CUST000544,49,Premium,81.19001567363739,2022-05-21,Business User,TRUE,8,2498.8989781355485
CUST000545,20,Basic,28.8354893354699,2021-12-19,Budget Conscious,FALSE,5,220.36369103007019
CUST000546,58,Unlimited,113.58250370132737,2021-04-06,Budget Conscious,TRUE,8,312.76437719352543
CUST000547,65,Standard,60.730465706437826,2023-11-08,Power User,TRUE,6,1375.1187563408166
CUST000548,28,Basic,30.125466424506158,2022-05-22,Social Connector,TRUE,6,2135.5765857966617
CUST000549,30,Standard,57.82468981575221,2020-02-11,Budget Conscious,TRUE,6,1100.8304114453495
CUST000550,56,Unlimited,119.02303749113344,2022-04-11,Budget Conscious,TRUE,7,1248.5212036175653
CUST000551,35,Basic,34.78595684049651,2020-04-25,Business User,TRUE,8,1191.6347804944962
CUST000552,56,Standard,51.83282908517867,2022-01-05,Budget Conscious,TRUE,9,1935.4532486526296
CUST000553,38,Premium,88.81481212563813,2022-09-26,Social Connector,FALSE,7,1032.055717241019
CUST000554,22,Unlimited,109.13957564509474,2021-11-04,Social Connector,FALSE,9,1533.7702485034242
CUST000555,48,Unlimited,96.66111709550023,2022-12-18,Business User,TRUE,9,553.1998385442421
CUST000556,37,Basic,26.116586797870696,2020-06-05,Power User,TRUE,7,1981.5539985662326
CUST000557,35,Premium,82.62734739109874,2021-02-16,Power User,TRUE,8,2491.596799530089
CUST000558,56,Standard,58.355639395304024,2023-09-23,Social Connector,TRUE,6,818.6934214551002
CUST000559,20,Basic,31.13969396101311,2023-03-14,Social Connector,TRUE,8,979.600264201872
CUST000560,65,Standard,60.7368342531845,2022-03-02,Business User,FALSE,10,1501.9559719599783
CUST000561,25,Standard,56.51017422322184,2020-04-10,Budget Conscious,TRUE,8,2137.3684413498268
CUST000562,36,Standard,48.21018050890416,2021-09-10,Business User,TRUE,7,2079.289411753416
CUST000563,27,Premium,83.00827307626605,2023-03-11,Budget Conscious,TRUE,8,1095.816011261195
CUST000564,32,Standard,49.523776741698384,2021-07-17,Social Connector,FALSE,8,1438.4834436001256
CUST000565,29,Unlimited,95.90064767282456,2023-01-13,Power User,FALSE,8,1219.0943838097155
CUST000566,52,Basic,33.858690173365176,2020-05-21,Social Connector,TRUE,8,616.2835150724277
CUST000567,65,Basic,31.18476339848712,2022-12-28,Power User,FALSE,6,448.35156684275717
CUST000568,49,Basic,34.202205415349454,2021-08-21,Budget Conscious,TRUE,8,1616.7475669179112
CUST000569,59,Basic,33.08406413998455,2020-04-19,Power User,TRUE,6,1930.007418198511
CUST000570,51,Standard,50.878535634838045,2020-04-29,Social Connector,TRUE,7,1249.970957939513
CUST000571,57,Premium,85.92597399838269,2023-01-17,Social Connector,TRUE,9,1549.1281937342137
CUST000572,18,Premium,90.98728466313332,2023-07-01,Social Connector,TRUE,8,1380.0305768148974
CUST000573,30,Basic,33.851315141655505,2020-11-08,Business User,TRUE,8,2249.5418002596125
CUST000574,24,Unlimited,111.44085582229309,2022-04-29,Power User,FALSE,8,552.155646122992
CUST000575,28,Unlimited,119.53167996718548,2022-03-12,Power User,FALSE,10,697.7770576486364
CUST000576,28,Standard,49.51515471097082,2023-04-29,Business User,TRUE,6,1665.0213798042387
CUST000577,30,Basic,31.28537603886798,2020-04-10,Budget Conscious,TRUE,6,939.0899052610621
CUST000578,54,Premium,91.00175004918128,2022-03-07,Business User,FALSE,8,400.8761743782088
CUST000579,51,Standard,48.275589691475034,2023-11-07,Budget Conscious,TRUE,7,1718.7501198612154
CUST000580,32,Basic,29.363578003831208,2021-12-06,Budget Conscious,FALSE,7,772.8125419700518
CUST000581,54,Premium,77.37546758726239,2020-06-25,Budget Conscious,TRUE,9,1958.411994553171
CUST000582,31,Basic,30.653121597133577,2023-12-24,Power User,FALSE,10,1133.5372109897435
CUST000583,54,Basic,25.824175162706524,2021-03-02,Business User,FALSE,10,1496.1132779018953
CUST000584,43,Standard,61.09904828015715,2022-11-07,Power User,FALSE,7,1642.390975728631
CUST000585,45,Basic,28.096500616520643,2023-11-19,Business User,FALSE,10,1512.4540032120422
CUST000586,35,Standard,48.51714799646288,2023-01-23,Business User,TRUE,10,2308.3670829888433
CUST000587,34,Standard,55.58579080272466,2023-02-28,Business User,FALSE,9,2489.990135282278
CUST000588,56,Premium,91.86027324292809,2021-03-29,Power User,FALSE,10,863.06918929331
CUST000589,62,Premium,93.51260245312005,2020-09-12,Business User,TRUE,7,2003.9083994692191
CUST000590,51,Standard,53.46500553190708,2022-10-15,Budget Conscious,FALSE,7,1421.992067946121
CUST000591,29,Premium,83.58426996972412,2022-09-18,Social Connector,TRUE,9,1414.282778208144
CUST000592,47,Premium,90.52181273233145,2020-08-18,Power User,TRUE,8,2023.6771024763584
CUST000593,52,Basic,32.06742550712079,2022-05-03,Budget Conscious,FALSE,8,1505.8064395794645
CUST000594,37,Standard,49.49390492402017,2021-03-16,Social Connector,TRUE,8,797.5008940789849
CUST000595,43,Unlimited,101.55835769721307,2023-06-30,Budget Conscious,TRUE,2,1094.6941264439374
CUST000596,42,Premium,91.54254821129143,2021-07-16,Business User,TRUE,7,787.9386320477352
CUST000597,25,Standard,61.38907838612795,2023-07-04,Budget Conscious,TRUE,7,340.26712391059846
CUST000598,37,Basic,25.63504689373076,2023-08-10,Power User,TRUE,9,751.6152169555426
CUST000599,45,Basic,33.1287358305417,2023-01-02,Business User,FALSE,7,1945.9575614426285
CUST000600,63,Unlimited,102.8539306181483,2022-01-12,Power User,TRUE,8,2134.5569336786866
CUST000601,50,Basic,34.68200503382832,2022-09-22,Social Connector,TRUE,8,493.09053395409137
CUST000602,63,Standard,57.17522075865418,2021-08-16,Power User,TRUE,9,808.3887501852587
CUST000603,38,Premium,83.03763512521982,2022-01-19,Budget Conscious,TRUE,7,1935.2077856427059
CUST000604,51,Unlimited,107.69121231161989,2022-05-01,Budget Conscious,FALSE,7,2269.5955421077088
CUST000605,22,Premium,93.20248811971396,2022-04-03,Power User,FALSE,9,1927.7692660689354
CUST000606,59,Premium,89.61874314118177,2022-11-24,Business User,TRUE,9,2081.8760783877224
CUST000607,29,Basic,29.990144709590822,2022-04-28,Business User,TRUE,5,724.8644560109824
CUST000608,20,Standard,56.45678182132542,2022-01-04,Business User,TRUE,6,475.4623477347195
CUST000609,35,Standard,60.490644914098084,2022-10-08,Social Connector,TRUE,6,621.2546058464795
CUST000610,64,Basic,31.39668932883069,2021-04-20,Power User,TRUE,10,298.3636473072693
CUST000611,18,Basic,27.314029324334115,2021-07-03,Business User,TRUE,9,2482.0922832004726
CUST000612,25,Standard,51.94125525187701,2021-10-26,Social Connector,FALSE,9,2294.1195680061355
CUST000613,57,Unlimited,109.88961266586557,2021-01-30,Business User,TRUE,8,1897.165850480087
CUST000614,47,Basic,34.69426521798596,2023-06-24,Power User,TRUE,8,2336.346406186931
CUST000615,37,Standard,46.52328034397215,2020-04-12,Budget Conscious,TRUE,7,730.9124117717147
CUST000616,51,Basic,31.625134916976094,2023-01-27,Business User,TRUE,7,1584.5492345746607
CUST000617,38,Standard,46.75418862141669,2022-06-15,Power User,TRUE,8,2409.165053302422
CUST000618,36,Standard,49.06947803217918,2022-08-07,Budget Conscious,TRUE,7,2066.9360728468746
CUST000619,60,Premium,82.59616733994335,2020-02-06,Budget Conscious,FALSE,9,1005.0039935158566
CUST000620,64,Premium,75.0502574024722,2020-11-11,Business User,FALSE,9,1438.7088538846
CUST000621,35,Standard,61.7962465249002,2020-02-14,Budget Conscious,TRUE,9,1642.1080639353022
CUST000622,57,Premium,92.10933458060026,2022-08-15,Business User,FALSE,9,1413.9736119424924
CUST000623,41,Standard,64.36087757349014,2022-06-20,Social Connector,FALSE,4,1598.2209965353832
CUST000624,59,Unlimited,118.40746395639144,2021-05-20,Budget Conscious,TRUE,8,2252.056939830072
CUST000625,46,Standard,55.213929591700435,2020-06-27,Power User,FALSE,10,892.2420678893104
CUST000626,51,Standard,55.763563085347414,2023-12-14,Social Connector,TRUE,8,1189.3150749383494
CUST000627,39,Standard,48.4098260756582,2021-01-22,Social Connector,TRUE,8,1379.9403411569074
CUST000628,21,Basic,30.0981412967667,2022-04-23,Business User,TRUE,8,1548.0521480785683
CUST000629,40,Basic,28.110667162109166,2021-06-23,Power User,TRUE,5,1126.2606046162546
CUST000630,34,Standard,53.4412238933146,2023-11-13,Business User,FALSE,9,2060.322799021378
CUST000631,61,Unlimited,111.89312076778151,2022-05-13,Business User,TRUE,6,356.2035987852141
CUST000632,37,Basic,33.40688488446176,2022-06-02,Social Connector,TRUE,10,600.409919838421
CUST000633,56,Premium,78.45513104461133,2023-02-10,Power User,FALSE,8,1651.3878709636629
CUST000634,26,Basic,34.65711143799126,2023-05-09,Business User,FALSE,7,2210.6526264688
CUST000635,36,Standard,57.48413453809917,2020-12-01,Budget Conscious,TRUE,8,1096.9119393499568
CUST000636,38,Standard,45.95119889359921,2023-02-09,Budget Conscious,TRUE,10,712.624428444542
CUST000637,60,Standard,45.2952600363642,2020-03-31,Budget Conscious,TRUE,6,848.8022963283584
CUST000638,60,Basic,29.876378048211336,2020-08-04,Business User,TRUE,9,1892.0989611651748
CUST000639,61,Standard,45.35880227107555,2021-12-16,Business User,TRUE,10,324.0147760370746
CUST000640,34,Premium,94.83395365066826,2022-06-08,Power User,TRUE,8,221.4348865672946
CUST000641,51,Standard,57.137564392760396,2020-01-12,Social Connector,TRUE,7,1633.430980378762
CUST000642,24,Basic,25.797735264059156,2021-07-11,Business User,FALSE,9,913.6984209297225
CUST000643,21,Standard,64.5832988107577,2021-09-20,Budget Conscious,FALSE,7,1392.7524058381096
CUST000644,62,Standard,59.711440219543874,2020-03-21,Budget Conscious,TRUE,3,1237.414867267944
CUST000645,18,Unlimited,109.39106817124411,2022-07-04,Budget Conscious,TRUE,7,2444.164014956914
CUST000646,45,Premium,82.85307814367115,2022-06-03,Business User,TRUE,8,1920.4989722929895
CUST000647,34,Premium,87.669802769087255,2020-08-05,Business User,TRUE,5,2355.7412928901613
CUST000648,53,Basic,31.3071791222319,2023-04-15,Power User,FALSE,8,1416.5088647510856
CUST000649,51,Standard,56.72998011112213,2020-06-20,Power User,FALSE,5,873.0815125396475
CUST000650,44,Premium,84.91353641729802,2021-07-10,Social Connector,TRUE,6,209.01603437960148
CUST000651,46,Premium,83.09330542571843,2023-12-17,Budget Conscious,TRUE,6,572.0513234846294
CUST000652,43,Premium,84.10253981593996,2020-03-02,Social Connector,FALSE,8,534.986578207463
CUST000653,38,Premium,91.67020184453577,2021-04-30,Social Connector,FALSE,8,856.5485255792737
CUST000654,57,Basic,26.589984535239637,2020-06-23,Business User,TRUE,6,372.3201497690752
CUST000655,52,Basic,34.06066844705492,2020-10-31,Power User,FALSE,7,664.2777979141101
CUST000656,30,Basic,25.403663667384535,2023-10-01,Business User,FALSE,8,1995.7766155246645
CUST000657,51,Unlimited,96.40330800204538,2020-01-20,Social Connector,TRUE,8,1019.4982181768864
CUST000658,53,Standard,54.30797970853746,2022-08-09,Business User,TRUE,9,974.55471069552
CUST000659,58,Basic,27.10444053867832,2023-08-23,Business User,FALSE,5,2413.211604510434
CUST000660,60,Standard,58.66912799887359,2022-12-27,Social Connector,TRUE,9,370.14364185743034
CUST000661,45,Premium,88.45741350203753,2020-03-07,Business User,TRUE,7,438.35989930666983
CUST000662,27,Premium,90.62893725931644,2023-02-08,Budget Conscious,TRUE,6,806.4670220948756
CUST000663,49,Basic,31.467503050807863,2021-04-16,Business User,TRUE,7,2038.5684515349567
CUST000664,63,Basic,26.454721330665052,2021-01-15,Social Connector,FALSE,9,371.375488396734
CUST000665,44,Unlimited,106.5187865041662,2022-06-19,Power User,FALSE,10,1429.1596550960094
CUST000666,50,Basic,29.598508654162288,2023-01-09,Social Connector,TRUE,9,2169.8760620551184
CUST000667,18,Basic,27.781004917342216,2023-06-24,Power User,FALSE,7,964.6284873597324
CUST000668,31,Standard,62.82366890460253,2022-11-17,Budget Conscious,TRUE,8,1338.3046969072893
CUST000669,49,Basic,26.121213058941066,2020-08-08,Power User,TRUE,5,1803.0450387857854
CUST000670,45,Standard,54.12736555095762,2022-07-24,Power User,TRUE,8,2024.6148493373767
CUST000671,60,Premium,78.54709882754833,2020-03-23,Power User,TRUE,5,805.1441296702251
CUST000672,49,Premium,78.51075523532927,2020-06-16,Business User,TRUE,6,291.7346910573542
CUST000673,58,Basic,30.210206457413733,2020-07-19,Budget Conscious,FALSE,9,499.0761552238837
CUST000674,47,Basic,32.339842836372554,2021-03-22,Budget Conscious,TRUE,7,906.4716518390924
CUST000675,54,Basic,28.744856459088624,2023-08-06,Social Connector,TRUE,5,2376.88531212043
CUST000676,51,Standard,52.70660737529397,2021-12-19,Budget Conscious,FALSE,8,1574.4928147178143
CUST000677,58,Premium,75.16216431744397,2020-06-12,Power User,TRUE,9,405.0016662571579
CUST000678,52,Standard,59.55585722345859,2023-10-27,Budget Conscious,TRUE,8,1241.3573409430683
CUST000679,41,Basic,29.814753169193864,2022-03-01,Business User,FALSE,8,1061.0031084390357
CUST000680,61,Basic,25.322812628000975,2022-05-26,Social Connector,TRUE,8,513.7821544660255
CUST000681,51,Standard,50.84294083528221,2023-04-29,Budget Conscious,FALSE,9,2204.3117384426296
CUST000682,41,Standard,50.397628182545304,2022-06-17,Budget Conscious,FALSE,9,2345.505932206288
CUST000683,45,Standard,53.224133369512856,2020-07-16,Power User,TRUE,10,1933.4186306688935
CUST000684,65,Basic,31.982195603195578,2020-10-27,Power User,TRUE,6,1866.685018595308
CUST000685,35,Standard,48.72048675082624,2021-03-20,Social Connector,TRUE,3,1592.8491929080337
CUST000686,47,Standard,49.985099947080016,2022-04-30,Social Connector,TRUE,6,991.3292835699394
CUST000687,39,Unlimited,103.4282893803902,2022-12-28,Power User,FALSE,9,817.3326679039747
CUST000688,43,Standard,58.674021321348846,2022-08-23,Budget Conscious,TRUE,10,729.7486018389463
CUST000689,37,Standard,54.751283531077206,2023-02-28,Power User,TRUE,6,1293.5698007466272
CUST000690,48,Standard,49.845646815374494,2023-09-20,Social Connector,TRUE,8,1363.7164106825367
CUST000691,57,Basic,33.45797673566267,2023-02-24,Power User,FALSE,5,2189.0372037887573
CUST000692,47,Unlimited,107.19445955357514,2023-04-01,Business User,FALSE,9,522.4131610943004
CUST000693,25,Basic,26.761765114497393,2023-08-01,Power User,TRUE,9,1890.882055903785
CUST000694,64,Premium,84.04223066288978,2022-08-06,Social Connector,TRUE,9,819.0185968065634
CUST000695,42,Standard,51.85620815958828,2022-12-21,Business User,TRUE,8,1975.3944242140278
CUST000696,55,Basic,34.27167756482959,2020-10-19,Business User,FALSE,5,665.203804243356
CUST000697,52,Standard,60.77095637563616,2022-05-29,Business User,TRUE,10,1771.136032580398
CUST000698,18,Premium,89.87888774368912,2023-12-04,Business User,FALSE,6,1257.0854593999684
CUST000699,47,Premium,94.51927354093641,2023-07-13,Power User,FALSE,9,2294.283913495019
CUST000700,64,Unlimited,105.88067399687134,2021-03-15,Budget Conscious,FALSE,10,722.2338646650314
CUST000701,21,Premium,83.32984718494117,2022-05-08,Social Connector,TRUE,8,2287.4369428958744
CUST000702,45,Standard,59.04410837683827,2021-04-02,Social Connector,FALSE,8,1700.6714086746797
CUST000703,58,Basic,33.64631423028186,2023-10-19,Business User,TRUE,5,645.2005465747789
CUST000704,50,Standard,58.91322390176356,2021-06-19,Social Connector,FALSE,7,2455.0853490363806
CUST000705,60,Standard,54.808658133260906,2023-07-15,Budget Conscious,TRUE,6,868.8689589733258
CUST000706,23,Premium,92.0891824318096,2020-10-31,Budget Conscious,TRUE,7,1823.7088052555919
CUST000707,37,Standard,62.8459504339844,2023-09-26,Power User,TRUE,6,1953.5380710847676
CUST000708,31,Standard,51.121737863868475,2023-11-03,Power User,TRUE,7,736.6770755266771
CUST000709,26,Unlimited,119.78297956404276,2022-06-07,Budget Conscious,TRUE,8,1092.803163966164
CUST000710,45,Premium,76.3830331619829,2020-09-10,Social Connector,TRUE,8,2419.5929375011474
CUST000711,48,Basic,25.320325673092157,2023-09-03,Budget Conscious,FALSE,8,1354.9306399188936
CUST000712,41,Premium,79.04542381409556,2022-02-10,Business User,TRUE,4,2045.443920395337
CUST000713,23,Basic,25.33492412418127,2022-02-16,Power User,TRUE,8,1302.943061850965
CUST000714,61,Basic,28.12386174686253,2021-01-22,Business User,FALSE,6,307.0139141054824
CUST000715,39,Basic,32.260877604130656,2021-02-19,Social Connector,TRUE,9,284.5131790731102
CUST000716,28,Unlimited,117.3459066299256,2023-03-04,Business User,TRUE,10,2100.57966390159
CUST000717,26,Basic,31.068154964596033,2023-10-21,Social Connector,TRUE,8,1979.8513119341806
CUST000718,35,Basic,25.750261486973614,2021-03-14,Social Connector,TRUE,9,765.564885828644
CUST000719,60,Unlimited,104.19175185263157,2020-03-17,Budget Conscious,TRUE,7,2111.2654033582658
CUST000720,36,Basic,30.48993014730513,2021-07-24,Power User,TRUE,7,1185.5475980555639
CUST000721,50,Basic,34.38658597879112,2022-10-04,Social Connector,TRUE,6,1226.9994668895379
CUST000722,60,Premium,78.78911740612239,2020-07-23,Power User,TRUE,7,349.96323089580983
CUST000723,57,Standard,47.23045822698623,2023-02-12,Budget Conscious,TRUE,6,1295.2001008205116
CUST000724,28,Basic,28.05429760599509,2021-02-15,Budget Conscious,FALSE,8,2191.1147391889244
CUST000725,50,Basic,28.365958780050278,2022-11-04,Power User,TRUE,7,1870.487478771247
CUST000726,55,Standard,64.98981250450015,2022-07-15,Budget Conscious,FALSE,8,1436.8736958829686
CUST000727,51,Premium,81.46639356389642,2022-01-03,Social Connector,FALSE,10,1158.4604888688773
CUST000728,63,Basic,30.654134918004274,2023-09-19,Budget Conscious,TRUE,10,1900.5063589662313
CUST000729,54,Standard,46.55474830418825,2022-12-16,Power User,TRUE,7,2423.7626373767853
CUST000730,18,Standard,49.966571596451104,2022-04-30,Social Connector,FALSE,8,1710.1048547308892
CUST000731,47,Unlimited,118.91872928710654,2021-05-11,Power User,FALSE,7,757.8826656099409
CUST000732,35,Basic,33.76580044161528,2023-03-02,Social Connector,TRUE,6,1083.316824468784
CUST000733,21,Basic,34.24958501243964,2020-11-13,Budget Conscious,FALSE,5,626.0742237325758
CUST000734,32,Standard,51.21030825190246,2020-03-11,Power User,FALSE,8,1216.0441487794742
CUST000735,24,Basic,30.22134478436783,2020-11-13,Social Connector,FALSE,7,702.8920711483806
CUST000736,31,Standard,47.156437849625945,2021-02-24,Power User,TRUE,8,1215.308513212949
CUST000737,27,Premium,76.44525420386344,2020-02-21,Business User,TRUE,7,2147.1374661196023
CUST000738,52,Standard,55.57829736266285,2020-08-14,Power User,TRUE,6,1002.338931360282
CUST000739,24,Standard,58.62924389541149,2023-11-16,Budget Conscious,TRUE,7,2101.4948084717616
CUST000740,22,Basic,25.432068314403296,2022-09-03,Budget Conscious,FALSE,7,417.60980426333845
CUST000741,41,Unlimited,118.76481424435042,2023-03-07,Budget Conscious,TRUE,6,2033.1613020738587
CUST000742,55,Unlimited,110.11169645818882,2022-11-12,Budget Conscious,TRUE,7,1483.1467350479215
CUST000743,22,Standard,52.03225227538496,2021-05-08,Power User,FALSE,6,961.3941588206217
CUST000744,38,Premium,78.36342275608331,2022-09-08,Power User,TRUE,10,703.2725786557421
CUST000745,58,Standard,50.242620347999036,2021-08-02,Business User,TRUE,10,1313.3988686371595
CUST000746,52,Premium,93.46015029586852,2022-10-05,Business User,TRUE,7,331.21117847040296
CUST000747,20,Standard,46.428370140492916,2023-07-28,Budget Conscious,TRUE,7,2097.4072778597474
CUST000748,26,Premium,88.17419066559523,2021-01-10,Budget Conscious,TRUE,9,1040.3419670416042
CUST000749,62,Basic,28.629831573925912,2020-02-17,Social Connector,FALSE,8,1858.8750277180225
CUST000750,44,Standard,64.1698926128447,2023-03-06,Social Connector,FALSE,3,366.09114327002317
CUST000751,46,Standard,46.28717249725014,2022-09-20,Power User,TRUE,7,1952.3829615907744
CUST000752,44,Basic,28.547277555335313,2023-10-23,Power User,TRUE,6,2221.266228915192
CUST000753,56,Standard,63.346620462834835,2023-06-22,Power User,TRUE,6,2455.1564418012276
CUST000754,59,Premium,82.80228537507355,2023-04-22,Social Connector,TRUE,10,2032.6073379023
CUST000755,34,Basic,27.18180990079418,2023-10-26,Budget Conscious,TRUE,8,2134.7657442092896
CUST000756,51,Standard,52.99308218061924,2023-07-17,Budget Conscious,TRUE,7,505.80512930173427
CUST000757,37,Premium,90.91536537744105,2022-06-04,Budget Conscious,FALSE,5,723.0304793454707
CUST000758,43,Standard,56.91211275756359,2021-09-15,Social Connector,FALSE,7,1030.2601634524763
CUST000759,29,Basic,28.9842253155075,2020-06-05,Social Connector,TRUE,6,1879.984539723955
CUST000760,41,Standard,47.4933638330549,2023-06-13,Social Connector,TRUE,6,2069.6877072332427
CUST000761,41,Premium,87.25243728142232,2023-07-16,Business User,TRUE,7,1620.8352271234617
CUST000762,55,Basic,28.60975794494152,2020-05-24,Budget Conscious,TRUE,7,525.2426463877782
CUST000763,47,Premium,91.97400527540594,2022-06-29,Power User,FALSE,10,1599.8582432512194
CUST000764,39,Basic,33.2799670076929,2023-07-17,Power User,TRUE,8,1185.8271543402225
CUST000765,47,Standard,56.60506957676262,2020-09-22,Social Connector,TRUE,7,430.1798717584461
CUST000766,27,Premium,82.37889237236232,2023-02-11,Budget Conscious,TRUE,8,1183.979273145087
CUST000767,65,Unlimited,96.45047770929523,2021-05-04,Power User,TRUE,10,1673.0230727232993
CUST000768,50,Basic,30.355576623696834,2023-07-09,Power User,TRUE,8,913.1696005817503
CUST000769,59,Standard,54.38367340248078,2021-05-06,Power User,TRUE,9,1922.0829330384731
CUST000770,24,Premium,84.6883396897465,2021-11-29,Power User,FALSE,6,910.175125580281
CUST000771,42,Basic,27.267634726595134,2022-12-14,Business User,TRUE,7,1235.7376500498503
CUST000772,41,Standard,53.03735123947263,2023-09-11,Social Connector,TRUE,7,344.11052064970136
CUST000773,19,Unlimited,109.18904539314099,2022-06-12,Budget Conscious,TRUE,7,1388.0681253736839
CUST000774,53,Basic,28.91019518719986,2021-10-29,Social Connector,TRUE,7,2246.332715684548
CUST000775,25,Basic,31.77619335707277,2020-12-07,Budget Conscious,TRUE,10,1876.3512280303985
CUST000776,64,Standard,49.63696494232863,2021-12-15,Budget Conscious,TRUE,9,1527.0740219624713
CUST000777,31,Basic,32.387719973921776,2022-09-01,Budget Conscious,TRUE,7,1240.1881641242653
CUST000778,34,Standard,63.87135799974203,2020-12-12,Budget Conscious,FALSE,5,2341.3723348407075
CUST000779,54,Standard,57.640778250060976,2023-06-22,Budget Conscious,TRUE,7,2009.6714336657897
CUST000780,34,Standard,50.81446630414575,2023-05-25,Budget Conscious,TRUE,9,973.5724388156086
CUST000781,33,Standard,51.0795967373997,2020-08-24,Business User,TRUE,7,1618.3865010272712
CUST000782,49,Basic,25.991883827373385,2020-07-25,Business User,FALSE,8,1614.6670021349564
CUST000783,42,Standard,52.80655425041914,2022-01-28,Power User,TRUE,8,2151.1360998498276
CUST000784,55,Premium,94.3457729415968,2020-04-10,Social Connector,FALSE,9,1457.3966279160231
CUST000785,20,Standard,64.07317676581442,2020-01-03,Business User,FALSE,8,421.66335084475577
CUST000786,31,Standard,51.37410216033459,2020-06-29,Business User,TRUE,5,841.6494078701362
CUST000787,26,Unlimited,103.99073700420558,2022-07-03,Business User,TRUE,9,208.79787169396877
CUST000788,61,Standard,48.87004730757326,2021-10-25,Social Connector,FALSE,8,2414.2194309504703
CUST000789,26,Standard,59.941988196223974,2023-01-06,Social Connector,TRUE,8,261.9496388360858
CUST000790,41,Standard,59.41877393517643,2020-12-10,Budget Conscious,FALSE,8,1395.3197962371632
CUST000791,63,Standard,51.97352916467935,2022-01-01,Social Connector,TRUE,6,919.4335630629212
CUST000792,20,Premium,90.50414264202118,2023-08-19,Power User,TRUE,9,2025.8167458465323
CUST000793,53,Premium,93.45616223290563,2022-12-28,Budget Conscious,TRUE,9,301.48077830672264
CUST000794,52,Premium,88.83446088060737,2022-03-20,Budget Conscious,TRUE,9,661.787222744897
CUST000795,56,Basic,29.125739804003388,2023-12-15,Power User,TRUE,7,1133.9849272044376
CUST000796,50,Standard,46.81508893147111,2023-02-18,Budget Conscious,TRUE,10,2247.6847923593596
CUST000797,54,Basic,34.58374031353742,2021-05-26,Budget Conscious,TRUE,7,489.55463964957744
CUST000798,39,Basic,30.250980753917247,2020-09-24,Social Connector,FALSE,7,800.1234206371009
CUST000799,21,Unlimited,115.96136031323113,2020-08-14,Power User,TRUE,9,801.2389725074172
CUST000800,46,Premium,93.331916667521,2022-08-12,Budget Conscious,TRUE,5,1473.0640018125996
CUST000801,44,Premium,87.93523814063519,2020-01-29,Power User,TRUE,7,1317.7679760148749
CUST000802,25,Premium,82.50010157003999,2022-01-11,Power User,TRUE,8,1730.6107189739123
CUST000803,61,Premium,88.01532965619117,2020-07-15,Budget Conscious,TRUE,7,718.6982798855752
CUST000804,61,Unlimited,117.16100738150999,2021-10-06,Power User,TRUE,8,2182.354317884892
CUST000805,29,Basic,25.016403207555413,2023-09-08,Budget Conscious,TRUE,6,1656.9609242491424
CUST000806,64,Standard,63.69267261121422,2021-01-01,Budget Conscious,FALSE,8,396.69958730228245
CUST000807,26,Basic,33.41956249671057,2022-01-30,Business User,TRUE,10,1641.2539059761912
CUST000808,41,Basic,33.37870948482305,2022-02-21,Power User,TRUE,10,359.1161369346082
CUST000809,20,Basic,27.46491177706048,2022-08-03,Budget Conscious,FALSE,10,1243.9372253371403
CUST000810,20,Standard,61.554542956873775,2020-06-11,Social Connector,TRUE,5,227.76111499406397
CUST000811,43,Standard,64.50129654724151,2023-06-06,Social Connector,TRUE,8,626.8066628370434
CUST000812,58,Basic,26.94462011801079,2022-07-14,Business User,TRUE,9,617.5946980249137
CUST000813,24,Standard,48.8737292541191,2020-12-27,Budget Conscious,TRUE,8,833.1561870174482
CUST000814,44,Unlimited,95.52883327007294,2022-05-01,Business User,TRUE,7,1416.1666424944997
CUST000815,40,Premium,87.50837276689708,2021-11-18,Budget Conscious,TRUE,8,2401.0346183087677
CUST000816,61,Basic,34.32350771035999,2020-01-25,Business User,TRUE,7,1883.885690732859
CUST000817,62,Basic,25.130539613310248,2022-03-24,Power User,FALSE,6,1210.8430792810395
CUST000818,49,Standard,48.9257539389655,2023-04-11,Budget Conscious,TRUE,7,835.4237060062587
CUST000819,32,Basic,27.691499304492027,2020-07-21,Business User,FALSE,10,940.4938482679427
CUST000820,64,Standard,45.56808715686202,2023-12-27,Business User,TRUE,9,1768.3487016009167
CUST000821,37,Premium,85.37181867286563,2022-03-10,Power User,TRUE,7,1879.776075668633
CUST000822,52,Unlimited,98.72544513083994,2023-12-12,Budget Conscious,TRUE,8,1569.591216603294
CUST000823,44,Standard,64.55852328799665,2023-12-17,Budget Conscious,FALSE,8,2202.025655983016
CUST000824,62,Standard,47.886749668978155,2022-09-04,Social Connector,TRUE,7,2375.657099019736
CUST000825,36,Unlimited,115.034823770402,2020-07-18,Social Connector,TRUE,6,738.7792685069144
CUST000826,19,Standard,49.813705352135,2020-12-15,Power User,FALSE,8,2080.9044947614893
CUST000827,39,Standard,60.218668887391686,2023-03-11,Budget Conscious,TRUE,9,1143.111558421515
CUST000828,54,Premium,78.89379343949258,2022-01-12,Budget Conscious,TRUE,6,1048.924689902924
CUST000829,58,Premium,93.84964970406145,2022-12-15,Social Connector,FALSE,6,645.3141893958673
CUST000830,50,Standard,60.23935071658343,2022-01-23,Power User,FALSE,7,1719.5699564181268
